trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
11,2026-06-05T11:27:15.012284+00:00,extra,ranking_lgbm,11,5390,7,1000,0.5569950265291241,786,214,0.4967485529389994,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 315, ""max_depth"": 11, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""class_weight"": null}"
12,2026-06-05T11:29:04.696826+00:00,extra,ranking_lgbm,12,5420,6,998,0.5591691362813785,774,224,0.4967265981424959,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 459, ""max_depth"": 9, ""min_samples_split"": 9, ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""class_weight"": null}"
13,2026-06-05T11:30:34.829255+00:00,extra,ranking_lgbm,13,5430,5,1000,0.5545235502070428,762,238,0.497173614001897,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 381, ""max_depth"": 9, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""class_weight"": null}"
14,2026-06-05T11:32:18.195585+00:00,extra,ranking_lgbm,14,5500,6,1000,0.5388983354579235,780,220,0.49959039407692324,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 388, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
15,2026-06-05T11:32:54.988548+00:00,extra,ranking_lgbm,15,5385,5,1000,0.5171364925081796,759,241,0.49753983432328885,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 157, ""max_depth"": 3, ""min_samples_split"": 2, ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""class_weight"": null}"
16,2026-06-05T11:34:11.104559+00:00,extra,ranking_lgbm,16,5430,5,997,0.5323979051535841,761,236,0.49975665787882734,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 295, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
17,2026-06-05T11:35:01.883850+00:00,extra,ranking_lgbm,17,5455,6,1000,0.5428682574005785,777,223,0.4972337610592003,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 219, ""max_depth"": 7, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""class_weight"": null}"
18,2026-06-05T11:35:40.229171+00:00,extra,ranking_lgbm,18,5365,7,999,0.5491591800135543,784,215,0.49694563936164216,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 161, ""max_depth"": 10, ""min_samples_split"": 3, ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""class_weight"": null}"
19,2026-06-05T11:37:01.066290+00:00,extra,ranking_lgbm,19,5555,5,993,0.5215710741272092,768,225,0.4974247250313365,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 348, ""max_depth"": 4, ""min_samples_split"": 5, ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""class_weight"": null}"
20,2026-06-05T11:37:39.118854+00:00,extra,ranking_lgbm,20,5405,6,998,0.569611159305092,773,225,0.4985278859304157,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 143, ""max_depth"": 12, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
21,2026-06-05T11:39:17.902252+00:00,extra,ranking_lgbm,21,5410,7,999,0.563393526398209,787,212,0.49655028236607907,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 405, ""max_depth"": 13, ""min_samples_split"": 4, ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""class_weight"": null}"
22,2026-06-05T11:40:17.118023+00:00,extra,ranking_lgbm,22,5540,7,997,0.5185198223976444,795,202,0.4974481832939648,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 257, ""max_depth"": 4, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""class_weight"": null}"
23,2026-06-05T11:42:07.391968+00:00,extra,ranking_lgbm,23,5430,5,1000,0.5275635081308316,762,238,0.4998113715272566,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 423, ""max_depth"": 4, ""min_samples_split"": 6, ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
24,2026-06-05T11:42:43.943618+00:00,extra,ranking_lgbm,24,5330,5,999,0.5662766308402964,755,244,0.4990372351209126,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 133, ""max_depth"": 14, ""min_samples_split"": 8, ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
25,2026-06-05T11:44:52.813094+00:00,extra,ranking_lgbm,25,5430,7,998,0.583727941608198,788,210,0.4970676162187259,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 468, ""max_depth"": 13, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
26,2026-06-05T11:45:41.759375+00:00,extra,ranking_lgbm,26,5365,7,999,0.5406310116716195,784,215,0.4995183978256273,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 182, ""max_depth"": 8, ""min_samples_split"": 8, ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
27,2026-06-05T11:47:17.027625+00:00,extra,ranking_lgbm,27,5435,7,1000,0.5592004998574218,789,211,0.49886924204777344,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 359, ""max_depth"": 13, ""min_samples_split"": 8, ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
28,2026-06-05T11:47:34.815756+00:00,extra,ranking_lgbm,28,5350,6,1000,0.5574159035087682,770,230,0.496776644493375,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 69, ""max_depth"": 12, ""min_samples_split"": 2, ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""class_weight"": null}"
29,2026-06-05T11:48:54.868061+00:00,extra,ranking_lgbm,29,5495,5,999,0.5199563192044511,766,233,0.4999196365666243,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 307, ""max_depth"": 3, ""min_samples_split"": 3, ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
30,2026-06-05T11:50:34.206899+00:00,extra,ranking_lgbm,30,5390,7,1000,0.5564108735750646,786,214,0.4966034129419811,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 421, ""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""class_weight"": null}"
31,2026-06-05T11:52:06.835220+00:00,extra,ranking_lgbm,31,5450,7,1000,0.554292135571782,790,210,0.4990726690666307,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 343, ""max_depth"": 10, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
32,2026-06-05T11:53:22.563406+00:00,extra,ranking_lgbm,32,5345,7,1000,0.6366739120023382,783,217,0.49400149697322704,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 260, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
33,2026-06-05T11:54:32.851947+00:00,extra,ranking_lgbm,33,5450,5,999,0.5196294317417719,763,236,0.49987256942982994,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 265, ""max_depth"": 3, ""min_samples_split"": 5, ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
34,2026-06-05T11:54:51.916715+00:00,extra,ranking_lgbm,34,5280,5,1000,0.5668034858154087,752,248,0.49913534980628466,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 70, ""max_depth"": 11, ""min_samples_split"": 9, ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
35,2026-06-05T11:56:56.234136+00:00,extra,ranking_lgbm,35,5405,7,1000,0.5511877380148883,787,213,0.4993722681237547,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 467, ""max_depth"": 10, ""min_samples_split"": 4, ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
36,2026-06-05T11:58:01.836115+00:00,extra,ranking_lgbm,36,5480,7,1000,0.5458348779346134,792,208,0.49916529410429705,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 251, ""max_depth"": 10, ""min_samples_split"": 9, ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
37,2026-06-05T11:58:51.502919+00:00,extra,ranking_lgbm,37,5570,5,999,0.5459212911395945,771,228,0.4997937999957092,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 183, ""max_depth"": 7, ""min_samples_split"": 4, ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
38,2026-06-05T12:00:52.683342+00:00,extra,ranking_lgbm,38,5405,7,1000,0.5589172108153744,787,213,0.4990666277280584,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 449, ""max_depth"": 12, ""min_samples_split"": 5, ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
39,2026-06-05T12:02:46.524979+00:00,extra,ranking_lgbm,39,5455,7,999,0.5577825450631722,790,209,0.4966998033695704,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 467, ""max_depth"": 12, ""min_samples_split"": 5, ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""class_weight"": null}"
40,2026-06-05T12:04:29.696896+00:00,extra,ranking_lgbm,40,5520,5,1000,0.5299575449383506,768,232,0.4973610944313899,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 443, ""max_depth"": 5, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""class_weight"": null}"
41,2026-06-05T12:06:09.254114+00:00,extra,ranking_lgbm,41,5495,7,1000,0.5444586935593885,793,207,0.4995083059586631,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 376, ""max_depth"": 9, ""min_samples_split"": 5, ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
42,2026-06-05T12:08:20.608300+00:00,extra,ranking_lgbm,42,5465,7,1000,0.546664095230604,791,209,0.4992723510173715,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 498, ""max_depth"": 8, ""min_samples_split"": 5, ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
43,2026-06-05T12:09:00.968726+00:00,extra,ranking_lgbm,43,5375,7,1000,0.5541036165729301,785,215,0.4992790998090351,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 152, ""max_depth"": 12, ""min_samples_split"": 5, ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
44,2026-06-05T12:10:48.958834+00:00,extra,ranking_lgbm,44,5330,7,1000,0.6198579891153401,782,218,0.4921523817618092,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 374, ""max_depth"": null, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
45,2026-06-05T12:12:14.952131+00:00,extra,ranking_lgbm,45,5430,6,999,0.5542522350439167,775,224,0.49934831640382116,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 326, ""max_depth"": 8, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
46,2026-06-05T12:14:04.915266+00:00,extra,ranking_lgbm,46,5520,5,1000,0.5390708113986445,768,232,0.49742544484487655,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 464, ""max_depth"": 6, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""class_weight"": null}"
47,2026-06-05T12:15:11.295280+00:00,extra,ranking_lgbm,47,5475,5,1000,0.5189516963755257,765,235,0.49989970729069894,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 239, ""max_depth"": 3, ""min_samples_split"": 7, ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
48,2026-06-05T12:15:55.427786+00:00,extra,ranking_lgbm,48,5445,5,1000,0.5430976605751022,763,237,0.4972853611150026,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 185, ""max_depth"": 7, ""min_samples_split"": 8, ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""class_weight"": null}"
49,2026-06-05T12:16:10.020714+00:00,extra,ranking_lgbm,49,5260,7,999,0.5624802366408241,777,222,0.498823792530716,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
50,2026-06-05T12:18:00.363365+00:00,extra,ranking_lgbm,50,5565,5,1000,0.5164068324349593,771,229,0.49755014250627394,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 476, ""max_depth"": 3, ""min_samples_split"": 7, ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""class_weight"": null}"
51,2026-06-05T12:18:57.352130+00:00,extra,ranking_lgbm,51,5455,7,999,0.5522095899057379,790,209,0.4968002509741827,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 226, ""max_depth"": 9, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""class_weight"": null}"
52,2026-06-05T12:19:25.907835+00:00,extra,ranking_lgbm,52,5410,6,1000,0.5312698060058644,774,226,0.49962844258604694,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 107, ""max_depth"": 5, ""min_samples_split"": 7, ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
53,2026-06-05T12:20:13.737477+00:00,extra,ranking_lgbm,53,5380,6,1000,0.5339538829724308,772,228,0.49737862479304523,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 206, ""max_depth"": 6, ""min_samples_split"": 5, ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""class_weight"": null}"
54,2026-06-05T12:20:32.531465+00:00,extra,ranking_lgbm,54,5350,6,1000,0.5676296775671359,770,230,0.497032872011385,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 75, ""max_depth"": 11, ""min_samples_split"": 7, ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""class_weight"": null}"
55,2026-06-05T12:21:12.369435+00:00,extra,ranking_lgbm,55,5490,5,1000,0.5257140321582072,766,234,0.49760497577682417,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 161, ""max_depth"": 4, ""min_samples_split"": 7, ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""class_weight"": null}"
56,2026-06-05T12:22:04.937827+00:00,extra,ranking_lgbm,56,5535,5,1000,0.5199682542425194,769,231,0.49980811292366517,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 204, ""max_depth"": 3, ""min_samples_split"": 9, ""min_samples_leaf"": 9, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
57,2026-06-05T12:23:41.948064+00:00,extra,ranking_lgbm,57,5480,7,1000,0.5613845643819304,792,208,0.4962102548010362,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 391, ""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""class_weight"": null}"
58,2026-06-05T12:24:56.450183+00:00,extra,ranking_lgbm,58,5415,5,1000,0.5794933138709832,761,239,0.49839332414112614,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 264, ""max_depth"": null, ""min_samples_split"": 7, ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
59,2026-06-05T12:26:30.387825+00:00,extra,ranking_lgbm,59,5440,7,999,0.5523637114615276,789,210,0.4991401623656845,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 341, ""max_depth"": 11, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
60,2026-06-05T12:27:24.592603+00:00,extra,ranking_lgbm,60,5520,5,997,0.5302036750039254,767,230,0.4974550801842599,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 227, ""max_depth"": 5, ""min_samples_split"": 6, ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""class_weight"": null}"
61,2026-06-05T12:28:32.240260+00:00,extra,ranking_lgbm,61,5465,5,999,0.5378820570264452,764,235,0.4997822543498427,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 255, ""max_depth"": 6, ""min_samples_split"": 3, ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
62,2026-06-05T12:29:12.648687+00:00,extra,ranking_lgbm,62,5380,7,999,0.551132115583941,785,214,0.4990537807964655,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 149, ""max_depth"": 9, ""min_samples_split"": 4, ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
63,2026-06-05T12:29:32.069274+00:00,extra,ranking_lgbm,63,5390,7,1000,0.5666635774392065,786,214,0.49785057280781914,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 68, ""max_depth"": 11, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
64,2026-06-05T12:29:54.386285+00:00,extra,ranking_lgbm,64,5290,5,998,0.5539278294658937,752,246,0.4970382030426217,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 94, ""max_depth"": 9, ""min_samples_split"": 6, ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""class_weight"": null}"
65,2026-06-05T12:30:34.332438+00:00,extra,ranking_lgbm,65,5475,5,1000,0.5567009420055765,765,235,0.4972045402396672,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 169, ""max_depth"": 9, ""min_samples_split"": 8, ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""class_weight"": null}"
66,2026-06-05T12:31:56.875188+00:00,extra,ranking_lgbm,66,5545,7,999,0.5374164444105008,796,203,0.4972253429371215,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 352, ""max_depth"": 8, ""min_samples_split"": 7, ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""class_weight"": null}"
67,2026-06-05T12:32:14.471496+00:00,extra,ranking_lgbm,67,5325,5,1000,0.5146988097246455,755,245,0.4975509578629031,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 70, ""max_depth"": 3, ""min_samples_split"": 6, ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""class_weight"": null}"
68,2026-06-05T12:33:38.749868+00:00,extra,ranking_lgbm,68,5630,5,999,0.5173017081960297,775,224,0.4975213543443281,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 373, ""max_depth"": 3, ""min_samples_split"": 7, ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""class_weight"": null}"
69,2026-06-05T12:35:17.632234+00:00,extra,ranking_lgbm,69,5375,7,1000,0.5587976767138625,785,215,0.4990746090504843,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 369, ""max_depth"": 13, ""min_samples_split"": 4, ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""class_weight"": ""balanced""}"
70,2026-06-05T12:35:48.022304+00:00,extra,ranking_lgbm,70,5365,5,998,0.5706243295130213,757,241,0.49915229724328275,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 104, ""max_depth"": 12, ""min_samples_split"": 5, ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""class_weight"": ""balanced""}"
71,2026-06-05T12:37:17.926638+00:00,extra,ranking_lgbm,71,5490,5,1000,0.5168848537698675,766,234,0.4974921141994657,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 384, ""max_depth"": 3, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""class_weight"": null}"
72,2026-06-05T12:37:57.362834+00:00,extra,ranking_lgbm,72,5465,6,989,0.5399158946718443,774,215,0.49726717487390143,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176""]","{""n_estimators"": 157, ""max_depth"": 7, ""min_samples_split"": 7, ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""class_weight"": null}"
73,2026-06-05T12:39:15.317330+00:00,extra,ranking_lgbm,73,5490,5,997,0.5178547859896325,765,232,0.4975039485962006,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191""]","{""n_estimators"": 325, ""max_depth"": 3, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""class_weight"": null}"
74,2026-06-05T12:41:06.130910+00:00,extra,ranking_lgbm,74,5555,7,1000,0.5326853000242441,797,203,0.49724319468157974,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 456, ""max_depth"": 6, ""min_samples_split"": 4, ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""class_weight"": null}"
75,2026-06-05T12:42:59.080877+00:00,extra,ranking_lgbm,75,5515,7,999,0.5564915641593344,794,205,0.49663725335016334,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 464, ""max_depth"": 11, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""class_weight"": null}"
76,2026-06-05T12:44:11.662601+00:00,extra,ranking_lgbm,76,5480,7,1000,0.5483324402968321,792,208,0.4968729798189549,"[""V380"", ""V215"", ""V342"", ""V255"", ""V191"", ""V176"", ""V160""]","{""n_estimators"": 298, ""max_depth"": 9, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""class_weight"": null}"
